%Automatically built ARFF-file
%Feature sets: ['max_sentiment', 'min_sentiment', 'avg_sentiment_no_neutral', 'baseline', 'avg_sentiment_no_neutral_unigrams']
@RELATION sentiment

@ATTRIBUTE avg_sentiment_no_neutral NUMERIC
@ATTRIBUTE avg_sentiment_no_neutral_unigrams NUMERIC
@ATTRIBUTE baseline NUMERIC
@ATTRIBUTE max_sentiment NUMERIC
@ATTRIBUTE min_sentiment NUMERIC
@ATTRIBUTE sentiment {"-", "+"}

@DATA
0.36111,0.389813333333,0.512698857143,0.5,0.36111,"-"
?,0.29861,0.494444857143,0.5,0.5,"-"
?,0.4548625,0.503086666667,0.58333,0.5,"-"
0.20833,0.435186666667,0.494252758621,0.5,0.20833,"-"
?,0.645835,0.5116668,0.59722,0.5,"-"
0.013889,0.5416675,0.518939545455,0.5,0.013889,"-"
0.63889,0.63889,0.509723,0.63889,0.5,"-"
0.33333,0.564813333333,0.511029411765,0.5,0.33333,"-"
0.27778,0.541665,0.507639,0.5,0.27778,"-"
?,0.30556,0.484375,0.5,0.5,"-"
0.38889,0.6041675,0.5187505,0.5,0.38889,"-"
0.19444,0.291666666667,0.470029473684,0.5,0.19444,"-"
?,0.66667,0.525793571429,0.56944,0.5,"-"
0.625,0.73611,0.513889090909,0.625,0.5,"-"
?,0.70833,0.511243333333,0.5,0.44444,"-"
?,0.30556,0.470370666667,0.5,0.5,"-"
0.36111,0.5625,0.529761428571,0.5,0.36111,"-"
0.65278,0.375,0.490195882353,0.65278,0.5,"-"
0.27778,?,0.502778,0.5,0.27778,"-"
?,0.770835,0.516589722222,0.5,0.47222,"-"
0.66667,0.61111,0.506172592593,0.66667,0.5,"+"
0.375,0.576388333333,0.519636206897,0.5,0.375,"-"
0.13889,0.5208325,0.503739230769,0.5,0.13889,"-"
0.19444,0.430555,0.49537,0.5,0.19444,"-"
?,0.48264,0.510030555556,0.5,0.5,"-"
0.66667,0.58333,0.509803529412,0.66667,0.5,"+"
0.31944,0.28472,0.484126666667,0.5,0.31944,"-"
0.19444,0.4472232,0.49215026087,0.5,0.19444,"-"
?,0.31944,0.500496428571,0.5,0.5,"-"
?,0.70833,0.498737272727,0.5,0.44444,"-"
?,?,0.5088896,0.5,0.5,"-"
0.625,0.63368,0.531144848485,0.625,0.5,"-"
0.22222,0.380556,0.472953157895,0.5,0.22222,"+"
0.66667,0.66204,0.513889090909,0.66667,0.5,"-"
?,?,0.506945,0.5,0.5,"-"
?,0.4383675,0.486753703704,0.5,0.5,"-"
?,0.578703333333,0.509259333333,0.5,0.40278,"-"
?,0.75,0.522633333333,0.5,0.5,"-"
?,0.625,0.50641,0.5,0.45833,"-"
?,?,0.5127325,0.5,0.47222,"-"
0.19444,0.458333333333,0.501851777778,0.5,0.19444,"-"
0.31944,0.625,0.489316153846,0.5,0.31944,"-"
?,0.68056,0.51929,0.5,0.5,"-"
?,0.319445,0.479166875,0.5,0.5,"+"
0.66667,0.47222,0.486110952381,0.66667,0.5,"-"
0.22222,0.550926666667,0.501389,0.5,0.22222,"-"
0.18056,0.51736,0.500677560976,0.5,0.18056,"-"
?,?,0.5,0.5,0.5,"-"
0.29167,0.72917,0.520833181818,0.51389,0.29167,"-"
?,0.309375,0.454861071429,0.5,0.5,"-"
?,0.555555,0.514957692308,0.5,0.5,"-"
?,0.83333,0.527777692308,0.5,0.41667,"-"
0.18056,0.70139,0.516846666667,0.5,0.18056,"-"
?,?,0.493055909091,0.5,0.5,"-"
?,0.631945,0.5416675,0.5,0.5,"-"
0.34722,0.291667571429,0.459834945946,0.5,0.34722,"-"
0.29167,0.508336,0.500958275862,0.5,0.29167,"-"
?,0.541665,0.513888888889,0.5,0.5,"-"
?,0.30556,0.476851666667,0.5,0.5,"-"
0.30556,0.70833,0.50868125,0.5,0.30556,"-"
?,0.537036666667,0.5104175,0.5,0.40278,"-"
?,0.19444,0.495169130435,0.5,0.5,"-"
0.18056,0.361805,0.502873448276,0.5,0.18056,"-"
?,0.54861,0.5038892,0.5,0.5,"-"
0.22222,0.279165,0.495210689655,0.5,0.22222,"-"
0.27778,0.523146666667,0.510100909091,0.5,0.27778,"-"
0.083333,0.5034725,0.497584347826,0.5,0.083333,"-"
?,0.375,0.487713461538,0.5,0.5,"-"
?,0.65278,0.519841428571,0.5,0.45833,"-"
?,0.416665,0.503739230769,0.5,0.5,"-"
0.27778,0.666665,0.538888,0.5,0.27778,"-"
?,0.32639,0.479798181818,0.5,0.44444,"-"
?,0.53704,0.516415454545,0.5,0.5,"-"
0.31944,0.66667,0.519323478261,0.5,0.31944,"-"
0.36111,0.444445,0.496913888889,0.5,0.36111,"-"
0.27778,0.52778,0.503968571429,0.5,0.27778,"-"
?,0.38889,0.5,0.5,0.45833,"-"
?,?,0.49132,0.5,0.5,"-"
?,0.743055,0.522095909091,0.5,0.5,"-"
?,0.61111,0.501542777778,0.51389,0.5,"-"
0.069444,0.49074,0.5,0.5,0.069444,"-"
0.61111,0.5537,0.458332,0.61111,0.5,"+"
?,0.5368025,0.461804166667,0.5,0.48611,"+"
?,0.31944,0.4895825,0.5,0.5,"-"
0.30556,0.54514,0.502104848485,0.5,0.30556,"-"
0.16667,0.583333333333,0.507352941176,0.5,0.16667,"-"
?,0.606483333333,0.525463333333,0.5,0.40278,"-"
?,0.33333,0.494791875,0.5,0.5,"+"
?,0.46389,0.495370666667,0.5,0.44444,"-"
0.61111,0.69444,0.512625454545,0.61111,0.5,"+"
?,0.479165,0.496345789474,0.55556,0.5,"-"
0.29167,0.565975,0.517513043478,0.5,0.29167,"-"
0.36111,?,0.483334,0.5,0.36111,"-"
0.22222,0.46528,0.5075225,0.5,0.22222,"-"
0.26389,0.652776666667,0.529913846154,0.5,0.26389,"+"
?,?,0.515432222222,0.5,0.5,"-"
?,?,0.501262727273,0.51389,0.5,"-"
0.375,0.31944,0.485506956522,0.5,0.375,"-"
0.11111,0.347221666667,0.481125641026,0.5,0.11111,"-"
0.31944,0.31944,0.45486,0.51389,0.31944,"-"
?,0.486668,0.515309772727,0.52778,0.5,"-"
0.66667,0.383333333333,0.419445,0.66667,0.5,"-"
0.22222,0.444443333333,0.494657692308,0.5,0.22222,"-"
0.31944,0.5625,0.5125,0.5,0.31944,"-"
?,?,0.504273846154,0.5,0.5,"-"
?,0.50926,0.502450882353,0.56944,0.5,"-"
?,0.319445,0.487654444444,0.5,0.5,"-"
?,0.26389,0.476190714286,0.5,0.5,"-"
?,0.66667,0.498737272727,0.45833,0.44444,"-"
0.27778,0.37037,0.483796666667,0.5,0.27778,"-"
0.34722,?,0.495833,0.5,0.34722,"-"
0.30556,0.3402775,0.474537777778,0.5,0.30556,"-"
0.23611,0.55093,0.512732222222,0.5,0.23611,"-"
0.26389,0.3125,0.43254,0.5,0.26389,"-"
?,0.583335,0.5118055,0.5,0.5,"-"
0.19444,0.6319425,0.509773703704,0.5,0.19444,"-"
?,0.480556,0.499103870968,0.5,0.5,"-"
?,0.6979175,0.537439565217,0.5,0.41667,"-"
0.68056,0.475556,0.514492608696,0.68056,0.5,"-"
0.26389,0.49537,0.5066668,0.5,0.26389,"+"
0.23611,0.215275,0.38611,0.5,0.23611,"-"
0.25,0.592593333333,0.50925969697,0.5,0.25,"-"
0.61111,0.66667,0.547222,0.61111,0.5,"-"
?,0.38889,0.490740833333,0.55556,0.5,"+"
?,0.527776666667,0.516201666667,0.5,0.45833,"-"
?,0.458333333333,0.491012941176,0.5,0.5,"-"
?,0.50889,0.529321111111,0.5,0.47222,"-"
0.16667,0.42361,0.501321904762,0.5,0.16667,"-"
?,0.412036666667,0.492831935484,0.45833,0.44444,"-"
?,0.27778,0.44270875,0.5,0.5,"-"
0.125,0.578703333333,0.521825,0.5,0.125,"-"
?,?,0.501157083333,0.5,0.45833,"-"
?,0.430554,0.498015714286,0.51389,0.5,"-"
?,0.662036666667,0.534259333333,0.5,0.41667,"+"
?,0.493055,0.506172592593,0.5,0.5,"-"
0.26389,0.38889,0.433334,0.5,0.26389,"-"
?,0.574073333333,0.5150004,0.5,0.5,"-"
0.80556,0.819445,0.527146363636,0.80556,0.52778,"+"
?,0.506945,0.514881428571,0.54167,0.5,"-"
0.23611,0.54340375,0.515491923077,0.5,0.23611,"-"
?,0.550926666667,0.5178575,0.55556,0.5,"-"
?,0.569446666667,0.518056,0.52778,0.5,"-"
?,0.5,0.500992142857,0.5,0.5,"-"
?,0.506945,0.498792608696,0.5,0.43056,"-"
0.33333,0.38889,0.473611,0.5,0.33333,"-"
?,0.5,0.527776666667,0.5,0.48611,"-"
?,0.265275,0.4895825,0.5,0.5,"-"
?,0.541666666667,0.517360833333,0.5,0.5,"-"
?,?,0.4791675,0.5,0.44444,"+"
0.63889,0.55,0.5234375,0.63889,0.5,"-"
0.30556,?,0.502057407407,0.5,0.30556,"-"
?,0.685186666667,0.545322631579,0.5,0.5,"+"
?,0.52315,0.511218076923,0.5,0.48611,"+"
?,0.756945,0.532737857143,0.58333,0.5,"-"
?,0.5201375,0.493386190476,0.51389,0.5,"-"
?,?,0.502778,0.5,0.45833,"-"
0.36111,0.80556,0.530303636364,0.5,0.36111,"+"
0.22222,0.418651428571,0.4866075,0.5,0.22222,"-"
?,0.72222,0.5347225,0.5,0.5,"-"
?,0.48611,0.503268235294,0.5,0.5,"-"
?,?,0.489815333333,0.54167,0.5,"-"
0.22222,0.566668,0.518518518519,0.5,0.22222,"-"
?,0.319445,0.47395875,0.5,0.5,"-"
?,0.38889,0.492284444444,0.5,0.5,"-"
0.33333,0.310186666667,0.474537777778,0.5,0.33333,"-"
0.30556,?,0.504085882353,0.5,0.30556,"-"
?,0.462963333333,0.496732352941,0.5,0.5,"-"
?,?,0.496344736842,0.5,0.5,"-"
0.23611,0.46759,0.504167,0.5,0.23611,"-"
?,0.611112,0.511111666667,0.5,0.5,"-"
?,?,0.50173625,0.5,0.5,"+"
?,0.708333333333,0.5625,0.5,0.5,"-"
0.29167,0.29167,0.488526956522,0.5,0.29167,"-"
0.75,0.506945,0.51412862069,0.75,0.5,"+"
?,0.26389,0.478396666667,0.52778,0.5,"-"
?,0.591668,0.51254516129,0.5,0.5,"-"
0.27778,0.583335,0.525793571429,0.5,0.27778,"-"
?,0.583335,0.519445333333,0.5,0.5,"-"
?,0.63889,0.522817142857,0.58333,0.5,"+"
?,0.30278,0.43483,0.5,0.5,"-"
0.66667,0.630554,0.522222285714,0.66667,0.5,"-"
0.63889,?,0.502416086957,0.63889,0.5,"+"
0.34722,0.4388892,0.488426083333,0.5,0.34722,"-"
?,0.243055,0.462962666667,0.5,0.5,"-"
?,0.645835,0.509837916667,0.51389,0.5,"-"
0.31944,0.472221666667,0.494752666667,0.5,0.31944,"-"
?,0.548611666667,0.509856451613,0.5,0.5,"-"
?,0.555556666667,0.506076875,0.51389,0.5,"-"
?,0.53472,0.49479125,0.5,0.47222,"-"
?,0.586112,0.525793809524,0.58333,0.5,"+"
?,0.391666,0.469907222222,0.5,0.43056,"-"
?,0.39815,0.454168,0.5,0.47222,"-"
?,0.77778,0.504167,0.5,0.44444,"-"
0.29167,0.287036666667,0.440278,0.5,0.29167,"-"
?,0.283332,0.4674478125,0.5,0.5,"-"
0.13889,0.4166665,0.494048071429,0.5,0.13889,"-"
0.25,0.472224,0.496693809524,0.5,0.25,"-"
?,0.518516666667,0.492361,0.5,0.5,"-"
0.20833,0.4027775,0.484028,0.5,0.20833,"-"
0.38889,0.505556,0.5034725,0.5,0.38889,"-"
0.22222,0.41389,0.479700769231,0.5,0.22222,"-"
?,0.36111,0.491160909091,0.5,0.48611,"-"
?,0.68056,0.521605555556,0.5,0.5,"+"
?,0.43576325,0.478670571429,0.5,0.5,"-"
?,?,0.508928571429,0.55556,0.5,"-"
0.38889,0.541666666667,0.50625,0.5,0.38889,"-"
0.31944,0.49074,0.508597619048,0.5,0.31944,"-"
?,0.314813333333,0.464506111111,0.51389,0.5,"-"
0.19444,?,0.514619473684,0.5,0.19444,"-"
0.16667,0.481483333333,0.5,0.5,0.16667,"-"
0.19444,0.4375,0.493518444444,0.5,0.19444,"-"
0.16667,0.381019333333,0.44833384,0.5,0.16667,"-"
?,?,0.5,0.5,0.5,"-"
?,0.72917,0.541666923077,0.5,0.5,"-"
0.38889,0.564816666667,0.503268235294,0.5,0.38889,"-"
?,0.52778,0.502525454545,0.5,0.5,"-"
?,0.530554,0.512625909091,0.5,0.5,"-"
?,0.347225,0.4901625,0.5,0.5,"-"
0.27778,0.24074,0.470238095238,0.5,0.27778,"-"
0.25,0.474538333333,0.492477083333,0.5,0.25,"-"
?,0.88889,0.541667,0.5,0.5,"-"
?,0.555555,0.503472,0.5,0.41667,"-"
?,0.54028,0.489584375,0.5,0.5,"+"
?,0.472222,0.5,0.5,0.45833,"-"
?,0.63889,0.504085294118,0.5,0.5,"+"
?,0.300925,0.451086956522,0.5,0.5,"-"
0.22222,0.4583325,0.496032142857,0.5,0.22222,"-"
0.13889,0.2013865,0.477339631579,0.5,0.13889,"-"
0.26389,0.4166675,0.477564230769,0.45833,0.26389,"-"
?,0.36111,0.493054444444,0.5,0.5,"-"
?,0.725695,0.549242727273,0.5,0.5,"+"
0.33333,0.18056,0.47024,0.5,0.33333,"-"
?,0.50926,0.50463,0.5,0.5,"-"
?,0.539353333333,0.5084325,0.5,0.5,"-"
?,0.18056,0.480994736842,0.5,0.5,"-"
?,0.47917,0.500000384615,0.5,0.44444,"-"
?,0.555556666667,0.516204166667,0.5,0.5,"-"
?,0.338886666667,0.497474545455,0.5,0.5,"-"
?,0.699998,0.533436296296,0.52778,0.5,"-"
?,0.347223333333,0.484028,0.52778,0.5,"-"
?,0.5145825,0.517565588235,0.54167,0.5,"-"
0.34722,0.453703333333,0.472222,0.5,0.34722,"-"
?,0.83333,0.517592,0.5,0.41667,"+"
0.083333,0.417222,0.507870666667,0.5,0.083333,"-"
?,0.4826375,0.497685,0.5,0.5,"-"
0.29167,0.561112,0.522222666667,0.5,0.29167,"-"
?,0.538195,0.506038695652,0.5,0.5,"-"
?,0.83333,0.54321,0.5,0.5,"-"
0.20833,0.36574,0.4882815625,0.5,0.20833,"-"
?,?,0.511285,0.52778,0.5,"+"
?,0.30556,0.477778,0.5,0.5,"-"
0.79167,0.57639,0.512626666667,0.79167,0.5,"-"
0.33333,0.685183333333,0.533564166667,0.5,0.33333,"-"
?,?,0.508987058824,0.5,0.5,"-"
?,0.70833,0.5625,0.54167,0.5,"+"
?,0.546296666667,0.507246521739,0.5,0.5,"-"
0.33333,0.4861125,0.497151282051,0.5,0.33333,"-"
0.38889,?,0.507478461538,0.5,0.38889,"-"
?,0.77315,0.574074166667,0.5,0.48611,"+"
?,0.11111,0.475926,0.5,0.5,"-"
?,0.381945,0.479166,0.5,0.5,"-"
?,0.37153,0.453704166667,0.5,0.5,"-"
0.36111,0.4861125,0.501938372093,0.5,0.36111,"+"
?,0.54861,0.513888666667,0.5,0.40278,"-"
?,?,0.501068461538,0.5,0.5,"+"
0.34722,0.694443333333,0.5177776,0.5,0.34722,"-"
?,0.70833,0.545634285714,0.5,0.5,"-"
?,0.68056,0.504386315789,0.5,0.5,"-"
0.16667,0.524305,0.5,0.5,0.16667,"-"
?,0.67361,0.516864642857,0.5,0.5,"+"
?,0.33333,0.490497368421,0.5,0.5,"-"
?,0.430555,0.49045125,0.5,0.5,"-"
?,0.47,0.513158157895,0.54167,0.5,"-"
0.36111,0.395835,0.491013529412,0.5,0.36111,"-"
?,0.72222,0.509259444444,0.5,0.5,"-"
?,0.38611,0.473888,0.58333,0.5,"-"
?,0.70139,0.529629333333,0.5,0.5,"-"
?,0.5,0.49537037037,0.51389,0.5,"-"
?,0.347221666667,0.452380952381,0.54167,0.5,"-"
0.26389,0.711805,0.5225696875,0.5,0.26389,"-"
?,0.621031428571,0.536324615385,0.5,0.5,"-"
?,0.578703333333,0.507575909091,0.5,0.5,"-"
?,0.34722,0.495097647059,0.5,0.48611,"-"
?,0.72222,0.523148333333,0.5,0.5,"-"
0.22222,0.45694,0.479700384615,0.5,0.22222,"-"
?,0.4868025,0.53914,0.5,0.5,"-"
0.29167,0.55903,0.518751,0.5,0.29167,"-"
0.33333,0.29167,0.490741666667,0.5,0.33333,"-"
0.66667,0.319444,0.456871578947,0.66667,0.5,"-"
?,0.36111,0.490740666667,0.58333,0.5,"-"
0.055556,0.480553333333,0.47135375,0.5,0.055556,"-"
?,0.53784625,0.5016668,0.5,0.47222,"-"
0.20833,0.412036666667,0.477182142857,0.5,0.20833,"-"
0.18056,0.333335,0.435185,0.5,0.18056,"-"
0.65278,0.61111,0.5125,0.65278,0.5,"+"
?,0.470237142857,0.49710625,0.5,0.5,"-"
?,0.27778,0.477084,0.59722,0.5,"-"
?,0.61111,0.507639,0.59722,0.5,"-"
?,0.51852,0.507522916667,0.5,0.5,"-"
0.63889,0.61111,0.504167,0.63889,0.5,"-"
?,0.52083,0.5158725,0.56944,0.5,"-"
?,0.61111,0.507715555556,0.5,0.44444,"-"
?,0.61111,0.501207391304,0.5,0.5,"-"
?,0.63889,0.519841904762,0.5,0.5,"+"
?,0.539351666667,0.516414545455,0.5,0.5,"-"
0.66667,0.347225,0.4883336,0.66667,0.5,"-"
0.84722,0.729165,0.531565454545,0.84722,0.5,"+"
?,0.555555,0.517196190476,0.52778,0.5,"+"
0.11111,0.31389,0.446637368421,0.5,0.11111,"-"
0.36111,0.5,0.495833,0.5,0.36111,"-"
?,?,0.503968571429,0.5,0.40278,"-"
0.81944,0.54514,0.513158421053,0.81944,0.5,"-"
0.38889,0.541666666667,0.502688387097,0.5,0.38889,"-"
0.38889,?,0.5125,0.5,0.38889,"-"
?,0.394442,0.48697875,0.56944,0.5,"-"
0.36111,0.39236,0.480428636364,0.5,0.36111,"-"
?,0.4201375,0.496345263158,0.5,0.5,"-"
?,0.5270825,0.487653888889,0.54167,0.5,"+"
?,?,0.5,0.51389,0.5,"-"
?,0.61111,0.513684117647,0.5,0.40278,"-"
0.29167,0.333333,0.486111142857,0.5,0.29167,"-"
0.29167,0.67361,0.530303636364,0.5,0.29167,"-"
0.80556,0.72685,0.523550434783,0.80556,0.5,"+"
?,0.465275,0.5,0.5,0.5,"-"
?,0.5729175,0.516782916667,0.58333,0.5,"+"
?,0.555556666667,0.511574444444,0.5,0.5,"-"
0.33333,0.41667,0.486112,0.5,0.33333,"-"
?,0.61111,0.521464545455,0.5,0.5,"+"
0.81944,0.712963333333,0.547515263158,0.81944,0.5,"+"
?,0.597225,0.508547692308,0.5,0.48611,"-"
0.77778,0.675926666667,0.522436153846,0.77778,0.5,"-"
0.22222,0.48611,0.497395625,0.5,0.22222,"-"
?,?,0.502315,0.5,0.47222,"+"
?,0.625,0.510801111111,0.5,0.5,"-"
?,0.645835,0.513467878788,0.5,0.47222,"-"
?,0.523146666667,0.500603478261,0.5,0.43056,"-"
?,0.53472,0.507406666667,0.51389,0.5,"-"
?,?,0.493056666667,0.5,0.5,"-"
0.79167,0.560183333333,0.516413636364,0.79167,0.5,"-"
0.70833,0.648148333333,0.534259666667,0.70833,0.5,"-"
0.31944,0.466271428571,0.493056111111,0.5,0.31944,"-"
0.22222,0.73611,0.531084285714,0.5,0.22222,"-"
0.66667,0.666665,0.511317037037,0.66667,0.5,"-"
?,0.472222,0.4965275,0.5,0.5,"-"
0.31944,0.773146666667,0.525537419355,0.45833,0.31944,"-"
0.36111,0.597224,0.529672727273,0.5,0.36111,"-"
?,0.694445,0.519965625,0.51389,0.5,"-"
0.22222,0.402775,0.49359,0.5,0.22222,"-"
?,0.36111,0.495370666667,0.5,0.5,"-"
?,0.394444,0.482455789474,0.5,0.43056,"-"
?,0.585318571429,0.519199705882,0.5,0.5,"-"
?,0.54861,0.508546923077,0.5,0.5,"-"
?,0.72222,0.515045833333,0.5,0.5,"-"
?,0.83333,0.518848571429,0.5,0.5,"-"
0.27778,0.49111,0.483924814815,0.5,0.27778,"+"
0.16667,0.3203125,0.4626735,0.5,0.16667,"-"
0.31944,0.625,0.5183332,0.5,0.31944,"-"
0.30556,0.4,0.50462952381,0.5,0.30556,"+"
?,0.32963,0.498264375,0.5,0.40278,"-"
0.26389,0.541665,0.509615384615,0.5,0.26389,"-"
?,0.465275,0.496842727273,0.55556,0.5,"-"
?,?,0.47222,0.5,0.44444,"+"
?,?,0.5,0.5,0.5,"+"
?,0.63889,0.535256153846,0.51389,0.5,"-"
0.13889,0.38889,0.492062857143,0.5,0.13889,"-"
0.38889,0.633332,0.524691481481,0.5,0.38889,"-"
?,0.375,0.482142857143,0.58333,0.5,"+"
?,0.38889,0.4878475,0.51389,0.5,"+"
0.16667,0.23611,0.48106,0.5,0.16667,"-"
?,?,0.5034725,0.54167,0.5,"+"
?,0.412036666667,0.496844090909,0.5,0.5,"-"
0.27778,0.650002,0.532609565217,0.5,0.27778,"-"
?,0.77778,0.52430625,0.5,0.43056,"-"
?,0.560183333333,0.503600740741,0.5,0.41667,"-"
0.23611,0.569443333333,0.511573333333,0.5,0.23611,"-"
0.27778,0.501588571429,0.486111333333,0.5,0.27778,"-"
?,0.4652775,0.488425833333,0.5,0.5,"-"
?,0.61111,0.515432222222,0.5,0.5,"+"
?,0.69444,0.511473478261,0.56944,0.5,"-"
?,0.5,0.499131875,0.5,0.5,"-"
?,0.36111,0.497106666667,0.51389,0.5,"-"
?,0.482142857143,0.5017365625,0.5,0.48611,"+"
?,0.6388875,0.579364285714,0.54167,0.5,"+"
?,0.19792,0.47960125,0.5,0.5,"-"
0.30556,0.20833,0.491898055556,0.5,0.30556,"-"
0.72222,0.64236,0.525251818182,0.72222,0.5,"-"
0.27778,0.72222,0.54513875,0.5,0.27778,"-"
0.18056,0.386904285714,0.443518666667,0.5,0.18056,"-"
?,0.77778,0.54340375,0.5,0.5,"-"
0.30556,0.69444,0.52951375,0.5,0.30556,"-"
?,0.533335,0.482143571429,0.5,0.5,"+"
0.69444,0.51389,0.50823037037,0.69444,0.5,"-"
0.25,0.506945,0.503704,0.5,0.25,"-"
?,0.465275,0.498105909091,0.52778,0.5,"-"
0.055556,0.34861,0.5121525,0.5,0.055556,"-"
0.11111,0.3159725,0.475,0.5,0.11111,"-"
0.27778,0.71528,0.526434516129,0.5,0.27778,"+"
?,0.48148,0.493826666667,0.5,0.5,"-"
?,?,0.5,0.45833,0.40278,"-"
?,0.125,0.45202,0.5,0.5,"+"
0.25,0.27778,0.483334,0.5,0.25,"+"
?,0.5,0.50868125,0.5,0.5,"+"
0.26389,?,0.504340625,0.5,0.26389,"+"
?,0.5798625,0.514846551724,0.59722,0.5,"+"
0.61111,0.527776666667,0.501602307692,0.61111,0.5,"-"
0.31944,0.48611,0.494949090909,0.5,0.31944,"+"
?,0.70833,0.531565454545,0.5,0.5,"-"
?,0.666666666667,0.511363333333,0.52778,0.5,"-"
0.20833,0.5625,0.505342307692,0.5,0.20833,"-"
?,0.375,0.488426666667,0.5,0.45833,"+"
0.19444,0.37963,0.483024444444,0.5,0.19444,"-"
0.375,0.2986115,0.451389222222,0.5,0.375,"-"
?,0.79861,0.535590625,0.5,0.5,"-"
?,0.625,0.512037333333,0.5,0.45833,"-"
?,0.375,0.499369090909,0.5,0.5,"-"
0.36111,0.2569425,0.36111,0.5,0.36111,"-"
?,0.4479175,0.498792608696,0.5,0.5,"-"
0.055556,0.555556666667,0.507871,0.5,0.055556,"-"
?,0.6840275,0.535353636364,0.51389,0.5,"+"
0.27778,0.439813333333,0.48958375,0.5,0.27778,"-"
0.22222,0.51389,0.510802222222,0.5,0.22222,"-"
?,?,0.511575,0.5,0.44444,"+"
?,?,0.5,0.5,0.40278,"-"
0.36111,0.351853333333,0.469907222222,0.5,0.36111,"-"
0.76389,0.578706666667,0.511218076923,0.76389,0.5,"+"
?,0.61111,0.505401666667,0.5,0.5,"-"
?,0.446758333333,0.490421724138,0.55556,0.5,"-"
0.31944,0.70833,0.515278,0.5,0.31944,"-"
?,0.63426,0.522876470588,0.5,0.5,"-"
?,0.8125,0.530303181818,0.56944,0.5,"+"
0.69444,0.66667,0.544446,0.69444,0.5,"+"
?,0.731483333333,0.540850588235,0.5,0.5,"-"
0.125,0.256945,0.485577307692,0.5,0.125,"-"
?,?,0.5121525,0.58333,0.5,"+"
?,0.72222,0.523148888889,0.5,0.5,"-"
?,0.5243075,0.4986978125,0.56944,0.5,"-"
?,0.458335,0.498612,0.5,0.40278,"-"
0.36111,0.50463,0.504629166667,0.5,0.36111,"-"
?,0.61111,0.51389,0.5,0.5,"-"
0.23611,0.5034725,0.5,0.5,0.23611,"-"
?,0.534725,0.5104175,0.5,0.5,"-"
0.22222,0.48148,0.49537,0.5,0.22222,"-"
?,0.31944,0.491958947368,0.5,0.5,"-"
?,0.63889,0.509920952381,0.5,0.5,"-"
0.26389,0.1875,0.482539714286,0.5,0.26389,"-"
?,0.3993025,0.474536666667,0.5,0.5,"+"
?,0.60764,0.54784,0.5,0.5,"-"
?,0.63889,0.530383125,0.5,0.5,"-"
?,0.532406666667,0.512401428571,0.5,0.5,"-"
?,0.73611,0.535256923077,0.5,0.5,"-"
?,0.16667,0.493055714286,0.5,0.5,"-"
?,0.37963,0.490530909091,0.52778,0.5,"-"
?,0.37037,0.475378636364,0.5,0.5,"+"
?,0.680555,0.521242352941,0.5,0.5,"-"
?,0.63889,0.506213421053,0.5,0.5,"-"
?,0.555555,0.515151818182,0.5,0.5,"-"
0.61111,0.708335,0.5229165,0.61111,0.5,"-"
0.36111,?,0.506313636364,0.5,0.36111,"-"
0.33333,0.506945,0.495039285714,0.5,0.33333,"-"
0.15278,0.39815,0.480035,0.5,0.15278,"-"
0.15278,0.2750025,0.489316923077,0.5,0.15278,"-"
?,0.4861125,0.499614444444,0.5,0.5,"-"
?,?,0.482142857143,0.55556,0.5,"-"
?,?,0.486111666667,0.5,0.5,"-"
0.27778,0.38889,0.4635425,0.5,0.27778,"-"
0.22222,0.402776666667,0.486111052632,0.5,0.22222,"-"
?,?,0.515279,0.51389,0.5,"+"
?,0.625,0.505342307692,0.5,0.5,"-"
?,0.545634285714,0.509009189189,0.5,0.5,"+"
0.055556,0.34722,0.453703333333,0.5,0.055556,"-"
0.26389,0.62847,0.527777619048,0.5,0.26389,"-"
0.13889,0.616668,0.518519090909,0.5,0.13889,"-"
?,0.23611,0.498792173913,0.55556,0.5,"-"
?,?,0.491161818182,0.5,0.5,"-"
0.77778,0.530555,0.5216664,0.77778,0.5,"-"
0.13889,0.550926666667,0.506944666667,0.5,0.13889,"-"
0.66667,0.430556666667,0.494123846154,0.66667,0.45833,"-"
0.20833,0.405093333333,0.483165151515,0.44444,0.20833,"-"
?,0.38889,0.492521538462,0.5,0.5,"-"
0.77778,0.78472,0.529100952381,0.77778,0.5,"-"
?,0.480554,0.497023571429,0.5,0.40278,"-"
0.23611,0.555555,0.508454782609,0.5,0.23611,"-"
0.61111,0.6223975,0.509233181818,0.61111,0.5,"-"
0.19444,0.368055,0.484848181818,0.5,0.19444,"-"
?,0.41435,0.4751975,0.5,0.48611,"-"
?,?,0.498932307692,0.5,0.5,"-"
?,0.420835,0.505291428571,0.5,0.5,"-"
?,0.31944,0.486110909091,0.5,0.47222,"-"
0.75,0.88889,0.526442307692,0.75,0.5,"+"
?,0.4895825,0.49375,0.5,0.48611,"+"
?,0.45139,0.500695,0.54167,0.5,"-"
?,0.36111,0.486110952381,0.5,0.5,"-"
?,0.4861125,0.496032380952,0.5,0.43056,"-"
0.65278,0.50278,0.50198452381,0.65278,0.5,"-"
?,0.569445,0.5166665,0.5,0.5,"-"
0.27778,0.74074,0.538510454545,0.5,0.27778,"-"
?,?,0.504167,0.5,0.5,"-"
?,?,0.505557,0.5,0.5,"-"
?,0.611113333333,0.508598095238,0.5,0.44444,"+"
?,?,0.50000125,0.51389,0.5,"-"
